"","Date_Time","Year","Month","Day","MaxTemp","MinTemp","MeanTemp","HeatDegDays","CoolDegDays","TotalPrecip","SnowGround","Station","GDD"
"888",2016-06-20,2016,6,20,27.7,12.2,20,0,2,0,NA,"TNNP",189.85
"889",2016-06-21,2016,6,21,24.5,10.6,17.6,0.4,0,0,NA,"TNNP",202.4
"890",2016-06-22,2016,6,22,21.8,10.8,16.3,1.7,0,3.7,NA,"TNNP",213.7
"891",2016-06-23,2016,6,23,21,10.1,15.6,2.4,0,0.8,NA,"TNNP",224.25
"892",2016-06-24,2016,6,24,21.8,9.6,15.7,2.3,0,1.8,NA,"TNNP",234.95
"893",2016-06-25,2016,6,25,24,8.4,16.2,1.8,0,0,NA,"TNNP",246.15
"894",2016-06-26,2016,6,26,26.9,9.9,18.4,0,0.4,0,NA,"TNNP",259.55
"895",2016-06-27,2016,6,27,24.7,11.5,18.1,0,0.1,0,NA,"TNNP",272.65
"896",2016-06-28,2016,6,28,26.7,11.4,19.1,0,1.1,0,NA,"TNNP",286.7
"897",2016-06-29,2016,6,29,25.1,15.1,20.1,0,2.1,6.9,NA,"TNNP",301.8
"898",2016-06-30,2016,6,30,23.6,14.9,19.3,0,1.3,16.9,NA,"TNNP",316.05
"899",2016-07-01,2016,7,1,24.4,9.8,17.1,0.9,0,0,NA,"TNNP",328.15
"900",2016-07-02,2016,7,2,18.9,8.6,13.8,4.2,0,0,NA,"TNNP",336.9
"901",2016-07-03,2016,7,3,15.9,9.5,12.7,5.3,0,6.9,NA,"TNNP",344.6
"902",2016-07-04,2016,7,4,18.2,9.1,13.7,4.3,0,1.8,NA,"TNNP",353.25
"903",2016-07-05,2016,7,5,22.9,7.1,15,3,0,0.6,NA,"TNNP",363.25
"904",2016-07-06,2016,7,6,7.8,6.2,7,11,0,26.3,NA,"TNNP",365.25
"905",2016-07-07,2016,7,7,12.9,3.6,8.3,9.7,0,2.1,NA,"TNNP",368.5
"906",2016-07-08,2016,7,8,17.3,4,10.7,7.3,0,0,NA,"TNNP",374.15
"907",2016-07-09,2016,7,9,20.4,5.6,13,5,0,0,NA,"TNNP",382.15
"908",2016-07-10,2016,7,10,15.6,5.6,10.6,7.4,0,0,NA,"TNNP",387.75
"909",2016-07-11,2016,7,11,9.8,6.6,8.2,9.8,0,32,NA,"TNNP",390.95
"910",2016-07-12,2016,7,12,10.7,7.1,8.9,9.1,0,11.2,NA,"TNNP",394.85
"911",2016-07-13,2016,7,13,14.2,5.7,10,8,0,0,NA,"TNNP",399.8
"912",2016-07-14,2016,7,14,17.9,6.9,12.4,5.6,0,0,NA,"TNNP",407.2
"913",2016-07-15,2016,7,15,22.2,13.7,18,0,0,0,NA,"TNNP",420.15
"914",2016-07-16,2016,7,16,30.4,14.1,22.3,0,4.3,14.1,NA,"TNNP",437.4
"915",2016-07-17,2016,7,17,24.8,12.8,18.8,0,0.8,0,NA,"TNNP",451.2
"916",2016-07-18,2016,7,18,25.3,13.5,19.4,0,1.4,0,NA,"TNNP",465.6
"917",2016-07-19,2016,7,19,26.4,12.5,19.5,0,1.5,0,NA,"TNNP",480.05
"918",2016-07-20,2016,7,20,21.2,11.1,16.2,1.8,0,0,NA,"TNNP",491.2
"919",2016-07-21,2016,7,21,23.2,11.2,17.2,0.8,0,0,NA,"TNNP",503.4
"920",2016-07-22,2016,7,22,27.2,10.2,18.7,0,0.7,0,NA,"TNNP",517.1
"921",2016-07-23,2016,7,23,25.6,15.9,20.8,0,2.8,0,NA,"TNNP",532.85
"922",2016-07-24,2016,7,24,25.9,11.9,18.9,0,0.9,3.7,NA,"TNNP",546.75
"923",2016-07-25,2016,7,25,24.3,12.9,18.6,0,0.6,0,NA,"TNNP",560.35
"924",2016-07-26,2016,7,26,26.1,13.3,19.7,0,1.7,0,NA,"TNNP",575.05
"925",2016-07-27,2016,7,27,24.5,13.7,19.1,0,1.1,0,NA,"TNNP",589.15
"926",2016-07-28,2016,7,28,27.3,17.1,22.2,0,4.2,0,NA,"TNNP",606.35
"927",2016-07-29,2016,7,29,27.9,15.9,21.9,0,3.9,0,NA,"TNNP",623.25
"928",2016-07-30,2016,7,30,25.7,14.3,20,0,2,1.2,NA,"TNNP",638.25
"929",2016-07-31,2016,7,31,21.6,12.9,17.3,0.7,0,2.7,NA,"TNNP",650.5
"930",2016-08-01,2016,8,1,22.2,9.9,16.1,1.9,0,0,NA,"TNNP",661.55
"931",2016-08-02,2016,8,2,14.7,6.4,10.6,7.4,0,0,NA,"TNNP",667.1
"932",2016-08-03,2016,8,3,17.8,7.5,12.7,5.3,0,0,NA,"TNNP",674.75
"933",2016-08-04,2016,8,4,23.1,9.7,16.4,1.6,0,0,NA,"TNNP",686.15
"934",2016-08-05,2016,8,5,26.4,14.4,20.4,0,2.4,1.4,NA,"TNNP",701.55
"935",2016-08-06,2016,8,6,25.4,16.1,20.8,0,2.8,7.3,NA,"TNNP",717.3
"936",2016-08-07,2016,8,7,21.4,15.6,18.5,0,0.5,1.9,NA,"TNNP",730.8
"937",2016-08-08,2016,8,8,27.2,13.6,20.4,0,2.4,0.6,NA,"TNNP",746.2
"938",2016-08-09,2016,8,9,25.9,11.4,18.7,0,0.7,2,NA,"TNNP",759.85
"939",2016-08-10,2016,8,10,26.1,11.3,18.7,0,0.7,0,NA,"TNNP",773.55
"940",2016-08-11,2016,8,11,26.7,14.1,20.4,0,2.4,0,NA,"TNNP",788.95
"941",2016-08-12,2016,8,12,22.6,10.4,16.5,1.5,0,0,NA,"TNNP",800.45
"942",2016-08-13,2016,8,13,20.5,9.9,15.2,2.8,0,0,NA,"TNNP",810.65
"943",2016-08-14,2016,8,14,23.8,9.1,16.5,1.5,0,0,NA,"TNNP",822.1
"944",2016-08-15,2016,8,15,23,11.2,17.1,0.9,0,0,NA,"TNNP",834.2
"945",2016-08-16,2016,8,16,22.4,12.5,17.5,0.5,0,4.2,NA,"TNNP",846.65
"946",2016-08-17,2016,8,17,28.2,11.5,19.9,0,1.9,0,NA,"TNNP",861.5
"947",2016-08-18,2016,8,18,23.4,11.8,17.6,0.4,0,0,NA,"TNNP",874.1
"948",2016-08-19,2016,8,19,17.7,8.8,13.3,4.7,0,0,NA,"TNNP",882.35
"949",2016-08-20,2016,8,20,19.3,8.7,14,4,0,0,NA,"TNNP",891.35
"950",2016-08-21,2016,8,21,22.4,10.6,16.5,1.5,0,0,NA,"TNNP",902.85
"951",2016-08-22,2016,8,22,26.3,13.2,19.8,0,1.8,0.8,NA,"TNNP",917.6
"952",2016-08-23,2016,8,23,24.1,12.9,18.5,0,0.5,9.2,NA,"TNNP",931.1
"953",2016-08-24,2016,8,24,25.9,11.4,18.7,0,0.7,7.2,NA,"TNNP",944.75
"954",2016-08-25,2016,8,25,26.7,13.6,20.2,0,2.2,0,NA,"TNNP",959.9
"955",2016-08-26,2016,8,26,20,16.3,18.2,0,0.2,17.7,NA,"TNNP",973.05
"956",2016-08-27,2016,8,27,16.9,8.5,12.7,5.3,0,17.3,NA,"TNNP",980.75
"957",2016-08-28,2016,8,28,19.6,8.6,14.1,3.9,0,0,NA,"TNNP",989.85
"958",2016-08-29,2016,8,29,19.3,9.4,14.4,3.6,0,6.9,NA,"TNNP",999.2
"959",2016-08-30,2016,8,30,14.6,6,10.3,7.7,0,9.6,NA,"TNNP",1004.5
"960",2016-08-31,2016,8,31,18.6,5.4,12,6,0,1,NA,"TNNP",1011.5
"961",2016-09-01,2016,9,1,17.6,5.8,11.7,6.3,0,0.7,NA,"TNNP",1018.2
"962",2016-09-02,2016,9,2,14.7,5,9.9,8.1,0,0,NA,"TNNP",1023.05
"963",2016-09-03,2016,9,3,14,4,9,9,0,0.6,NA,"TNNP",1027.05
"964",2016-09-04,2016,9,4,14.5,3.5,9,9,0,0.6,NA,"TNNP",1031.05
"965",2016-09-05,2016,9,5,25.9,6.5,16.2,1.8,0,0,NA,"TNNP",1042.25
"966",2016-09-06,2016,9,6,26.3,11.7,19,0,1,0,NA,"TNNP",1056.25
"967",2016-09-07,2016,9,7,25.1,17.6,21.4,0,3.4,0,NA,"TNNP",1072.6
"968",2016-09-08,2016,9,8,19,9.1,14.1,3.9,0,11.2,NA,"TNNP",1081.65
"969",2016-09-09,2016,9,9,15.8,9.2,12.5,5.5,0,17.8,NA,"TNNP",1089.15
"970",2016-09-10,2016,9,10,16.4,4.1,10.3,7.7,0,2,NA,"TNNP",1094.4
"971",2016-09-11,2016,9,11,16.8,3.6,10.2,7.8,0,0,NA,"TNNP",1099.6
"972",2016-09-12,2016,9,12,19.6,9.5,14.6,3.4,0,0.6,NA,"TNNP",1109.15
"973",2016-09-13,2016,9,13,24.1,8.8,16.5,1.5,0,0,NA,"TNNP",1120.6
"974",2016-09-14,2016,9,14,24,12.9,18.5,0,0.5,0,NA,"TNNP",1134.05
"975",2016-09-15,2016,9,15,15,3.1,9.1,8.9,0,1.8,NA,"TNNP",1138.1
"976",2016-09-16,2016,9,16,18.4,2.6,10.5,7.5,0,0,NA,"TNNP",1143.6
"977",2016-09-17,2016,9,17,19.8,7.5,13.7,4.3,0,0,NA,"TNNP",1152.25
"978",2016-09-18,2016,9,18,16.2,9.3,12.8,5.2,0,18.7,NA,"TNNP",1160
"979",2016-09-19,2016,9,19,9.3,4.7,7,11,0,1.8,NA,"TNNP",1162
"980",2016-09-20,2016,9,20,11.6,5.2,8.4,9.6,0,0,NA,"TNNP",1165.4
"981",2016-09-21,2016,9,21,21.3,9.5,15.4,2.6,0,0,NA,"TNNP",1175.8
"982",2016-09-22,2016,9,22,20.4,8,14.2,3.8,0,0,NA,"TNNP",1185
"983",2016-09-23,2016,9,23,13.9,7.9,10.9,7.1,0,5.6,NA,"TNNP",1190.9
"984",2016-09-24,2016,9,24,11.6,3.2,7.4,10.6,0,5.7,NA,"TNNP",1193.3
"985",2016-09-25,2016,9,25,13.7,1.7,7.7,10.3,0,0.7,NA,"TNNP",1196
"986",2016-09-26,2016,9,26,9.7,3.2,6.5,11.5,0,4,NA,"TNNP",1197.45
"987",2016-09-27,2016,9,27,11.1,1.7,6.4,11.6,0,2.2,NA,"TNNP",1198.85
"988",2016-09-28,2016,9,28,11.4,2.9,7.2,10.8,0,0,NA,"TNNP",1201
"989",2016-09-29,2016,9,29,7.6,1.7,4.7,13.3,0,43.5,NA,"TNNP",1201
"990",2016-09-30,2016,9,30,15.9,2.9,9.4,8.6,0,0,NA,"TNNP",1205.4
"991",2016-10-01,2016,10,1,18.3,2.7,10.5,7.5,0,0,NA,"TNNP",1210.9
"992",2016-10-02,2016,10,2,15.7,1.5,8.6,9.4,0,0.6,NA,"TNNP",1214.5
"993",2016-10-03,2016,10,3,10.5,-0.2,5.2,12.8,0,1.2,NA,"TNNP",1214.65
"994",2016-10-04,2016,10,4,13.1,-0.1,6.5,11.5,0,0,NA,"TNNP",1216.15
"995",2016-10-05,2016,10,5,19.9,5.8,12.9,5.1,0,0,NA,"TNNP",1224
"996",2016-10-06,2016,10,6,21.6,5.6,13.6,4.4,0,0,NA,"TNNP",1232.6
"997",2016-10-07,2016,10,7,21.2,0.4,10.8,7.2,0,0,NA,"TNNP",1238.4
"998",2016-10-08,2016,10,8,12.6,0.4,6.5,11.5,0,0,NA,"TNNP",1239.9
"999",2016-10-09,2016,10,9,13.7,7.2,10.5,7.5,0,0,NA,"TNNP",1245.35
"1000",2016-10-10,2016,10,10,17.6,5.1,11.4,6.6,0,73.6,NA,"TNNP",1251.7
"1001",2016-10-11,2016,10,11,5.1,-0.7,2.2,15.8,0,2.1,NA,"TNNP",1251.7
"1002",2016-10-12,2016,10,12,16.9,-0.6,8.2,9.8,0,0,0,"TNNP",1254.85
"1003",2016-10-13,2016,10,13,16.5,4,10.3,7.7,0,0,NA,"TNNP",1260.1
"1004",2016-10-14,2016,10,14,14.7,6.1,10.4,7.6,0,0,0,"TNNP",1265.5
"1005",2016-10-15,2016,10,15,7.6,-1.1,3.3,14.7,0,0.6,NA,"TNNP",1265.5
"1006",2016-10-16,2016,10,16,10.7,-1.7,4.5,13.5,0,0,NA,"TNNP",1265.5
"1007",2016-10-17,2016,10,17,8.7,1.7,5.2,12.8,0,1.4,NA,"TNNP",1265.7
"1008",2016-10-18,2016,10,18,5.8,-0.9,2.5,15.5,0,0,NA,"TNNP",1265.7
"1009",2016-10-19,2016,10,19,12.5,-1.5,5.5,12.5,0,0.9,NA,"TNNP",1266.2
"1010",2016-10-20,2016,10,20,9.1,-2.1,3.5,14.5,0,0.6,NA,"TNNP",1266.2
"1011",2016-10-21,2016,10,21,8.4,-2,3.2,14.8,0,0.6,2,"TNNP",1266.2
"1012",2016-10-22,2016,10,22,17.7,5.8,11.8,6.2,0,28.5,NA,"TNNP",1272.95
"1013",2016-10-23,2016,10,23,17.3,9.2,13.3,4.7,0,3.6,NA,"TNNP",1281.2
"1014",2016-10-24,2016,10,24,10.8,3.7,7.3,10.7,0,3.9,NA,"TNNP",1283.45
"1015",2016-10-25,2016,10,25,11.5,1.9,6.7,11.3,0,0.6,NA,"TNNP",1285.15
"1016",2016-10-26,2016,10,26,3.6,0.7,2.2,15.8,0,4.4,NA,"TNNP",1285.15
"1017",2016-10-27,2016,10,27,3.3,-1.1,1.1,16.9,0,3.6,NA,"TNNP",1285.15
"1018",2016-10-28,2016,10,28,4.8,-3.1,0.9,17.1,0,1.3,NA,"TNNP",1285.15
"1019",2016-10-29,2016,10,29,7.5,-3.3,2.1,15.9,0,9,NA,"TNNP",1285.15
"1020",2016-10-30,2016,10,30,12.2,3.7,8,10,0,4.9,NA,"TNNP",1288.1
"1021",2016-10-31,2016,10,31,8.8,2.2,5.5,12.5,0,0.7,NA,"TNNP",1288.6
"1022",2016-11-01,2016,11,1,5,2,3.5,14.5,0,20.1,NA,"TNNP",1288.6
"1023",2016-11-02,2016,11,2,8.1,4.9,6.5,11.5,0,5.5,NA,"TNNP",1290.1
"1024",2016-11-03,2016,11,3,11,3.3,7.2,10.8,0,3.6,NA,"TNNP",1292.25
"1025",2016-11-04,2016,11,4,6.9,3,5,13,0,2,NA,"TNNP",1292.25
"1026",2016-11-05,2016,11,5,7.3,0.4,3.9,14.1,0,0,NA,"TNNP",1292.25
"1027",2016-11-06,2016,11,6,3.3,-1.4,1,17,0,0.6,NA,"TNNP",1292.25
"1028",2016-11-07,2016,11,7,7.2,-3.1,2.1,15.9,0,0.7,NA,"TNNP",1292.25
"1029",2016-11-08,2016,11,8,10.5,-0.6,5,13,0,0,NA,"TNNP",1292.25
"1030",2016-11-09,2016,11,9,6,0.6,3.3,14.7,0,0,NA,"TNNP",1292.25
"1031",2016-11-10,2016,11,10,4,0.5,2.3,15.7,0,0.7,NA,"TNNP",1292.25
"1032",2016-11-11,2016,11,11,8.5,0.8,4.7,13.3,0,0.6,NA,"TNNP",1292.25
"1033",2016-11-12,2016,11,12,8.2,-2.3,3,15,0,0.7,NA,"TNNP",1292.25
"1034",2016-11-13,2016,11,13,7.2,1.3,4.3,13.7,0,0.6,NA,"TNNP",1292.25
"1035",2016-11-14,2016,11,14,10.4,1.8,6.1,11.9,0,0,NA,"TNNP",1293.35
"1036",2016-11-15,2016,11,15,8.7,0.5,4.6,13.4,0,0,NA,"TNNP",1293.35
"1037",2016-11-16,2016,11,16,5.5,1.3,3.4,14.6,0,6.2,NA,"TNNP",1293.35
"1038",2016-11-17,2016,11,17,13,4.9,9,9,0,9.1,NA,"TNNP",1297.3
"1039",2016-11-18,2016,11,18,13,5.5,9.3,8.7,0,14.9,NA,"TNNP",1301.55
"1040",2016-11-19,2016,11,19,6.4,3.3,4.9,13.1,0,10.4,NA,"TNNP",1301.55
"1041",2016-11-20,2016,11,20,14.8,5.8,10.3,7.7,0,15.7,NA,"TNNP",1306.85
"1042",2016-11-21,2016,11,21,15,11.6,13.3,4.7,0,4,NA,"TNNP",1315.15
"1043",2016-11-22,2016,11,22,14.5,7.6,11.1,6.9,0,3,NA,"TNNP",1321.2
"1044",2016-11-23,2016,11,23,7.6,-0.6,3.5,14.5,0,7.6,NA,"TNNP",1321.2
"1045",2016-11-24,2016,11,24,1.7,-0.7,0.5,17.5,0,2,NA,"TNNP",1321.2
"1046",2016-11-25,2016,11,25,0.1,-3.2,-1.6,19.6,0,0,0,"TNNP",1321.2
"1047",2016-11-26,2016,11,26,-1.4,-4.3,-2.9,20.9,0,0,0,"TNNP",1321.2
"1048",2016-11-27,2016,11,27,7.1,-4.8,1.2,16.8,0,13.5,0,"TNNP",1321.2
"1049",2016-11-28,2016,11,28,6.6,-1.3,2.7,15.3,0,0,0,"TNNP",1321.2
"1050",2016-11-29,2016,11,29,2.5,-1.8,0.4,17.6,0,0.6,0,"TNNP",1321.2
"1051",2016-11-30,2016,11,30,1.1,-3.4,-1.2,19.2,0,0.6,0,"TNNP",1321.2
"1052",2016-12-01,2016,12,1,-1,-4.4,-2.7,20.7,0,0,0,"TNNP",1321.2
"1053",2016-12-02,2016,12,2,1,-1.1,-0.1,18.1,0,10.6,0,"TNNP",1321.2
"1054",2016-12-03,2016,12,3,1.1,-0.9,0.1,17.9,0,8.7,0,"TNNP",1321.2
"1055",2016-12-04,2016,12,4,-0.1,-5.7,-2.9,20.9,0,4.6,0,"TNNP",1321.2
"1056",2016-12-05,2016,12,5,-2.2,-8.3,-5.3,23.3,0,0.6,0,"TNNP",1321.2
"1057",2016-12-06,2016,12,6,-4.4,-7.4,-5.9,23.9,0,0,0,"TNNP",1321.2
"1058",2016-12-07,2016,12,7,-4.7,-8.8,-6.8,24.8,0,0,1,"TNNP",1321.2
"1059",2016-12-08,2016,12,8,-0.3,-10.4,-5.4,23.4,0,0.8,1,"TNNP",1321.2
"1060",2016-12-09,2016,12,9,0.1,-6,-3,21,0,16.9,10,"TNNP",1321.2
"1061",2016-12-10,2016,12,10,-2.1,-9,-5.6,23.6,0,0.6,12,"TNNP",1321.2
"1062",2016-12-11,2016,12,11,-7.5,-12.4,-10,28,0,0,11,"TNNP",1321.2
"1063",2016-12-12,2016,12,12,-7.1,-12.1,-9.6,27.6,0,0,11,"TNNP",1321.2
"1064",2016-12-13,2016,12,13,-4.6,-10.4,-7.5,25.5,0,12.3,17,"TNNP",1321.2
"1065",2016-12-14,2016,12,14,-0.7,-13.8,-7.3,25.3,0,2,23,"TNNP",1321.2
"1066",2016-12-15,2016,12,15,0,-9.4,-4.7,22.7,0,11.1,31,"TNNP",1321.2
"1067",2016-12-16,2016,12,16,-0.7,-10.9,-5.8,23.8,0,5.9,39,"TNNP",1321.2
"1068",2016-12-17,2016,12,17,-7.7,-12.7,-10.2,28.2,0,0,37,"TNNP",1321.2
"1069",2016-12-18,2016,12,18,7.6,-8.2,-0.3,18.3,0,12.8,36,"TNNP",1321.2
"1070",2016-12-19,2016,12,19,5.9,-15.3,-4.7,22.7,0,0,24,"TNNP",1321.2
"1071",2016-12-20,2016,12,20,-5,-15.4,-10.2,28.2,0,0,23,"TNNP",1321.2
"1072",2016-12-21,2016,12,21,0.5,-5.8,-2.7,20.7,0,1.3,23,"TNNP",1321.2
"1073",2016-12-22,2016,12,22,0,-5.8,-2.9,20.9,0,0.6,22,"TNNP",1321.2
"1074",2016-12-23,2016,12,23,-1.7,-8.3,-5,23,0,0.7,22,"TNNP",1321.2
"1075",2016-12-24,2016,12,24,1.5,-10.8,-4.7,22.7,0,0.6,22,"TNNP",1321.2
"1076",2016-12-25,2016,12,25,3.3,-6.1,-1.4,19.4,0,17.3,20,"TNNP",1321.2
"1077",2016-12-26,2016,12,26,-6.1,-15.9,-11,29,0,0.7,26,"TNNP",1321.2
"1078",2016-12-27,2016,12,27,1.6,-15.2,-6.8,24.8,0,5.1,23,"TNNP",1321.2
"1079",2016-12-28,2016,12,28,-0.1,-7.1,-3.6,21.6,0,0.6,27,"TNNP",1321.2
"1080",2016-12-29,2016,12,29,-2.4,-8,-5.2,23.2,0,0.7,26,"TNNP",1321.2
"1081",2016-12-30,2016,12,30,3.6,-8.5,-2.5,20.5,0,8.2,25,"TNNP",1321.2
"1082",2016-12-31,2016,12,31,1.8,-4.8,-1.5,19.5,0,14.4,21,"TNNP",1321.2
"1083",2017-01-01,2017,1,1,-1,-8.5,-4.8,22.8,0,3.7,27,"TNNP",0
"1084",2017-01-02,2017,1,2,1,-3.1,-1.1,19.1,0,13.8,44,"TNNP",0
"1085",2017-01-03,2017,1,3,-3.1,-7.3,-5.2,23.2,0,0,41,"TNNP",0
"1086",2017-01-04,2017,1,4,-0.5,-7.4,-4,22,0,4.4,41,"TNNP",0
"1087",2017-01-05,2017,1,5,4,-2.4,0.8,17.2,0,2.2,40,"TNNP",0
"1088",2017-01-07,2017,1,7,-4,-10.9,-7.5,25.5,0,9.5,55,"TNNP",0
"1089",2017-02-01,2017,2,1,-3,-14.3,-8.7,26.7,0,1.2,31,"TNNP",0
"1090",2017-02-02,2017,2,2,-3.4,-11.1,-7.3,25.3,0,0,32,"TNNP",0
"1091",2017-02-03,2017,2,3,-1.5,-14.1,-7.8,25.8,0,0.6,31,"TNNP",0
"1092",2017-02-04,2017,2,4,-7.7,-17.6,-12.7,30.7,0,0.9,32,"TNNP",0
"1093",2017-02-05,2017,2,5,-10.8,-18.1,-14.5,32.5,0,0,32,"TNNP",0
"1094",2017-02-06,2017,2,6,-4.3,-13.7,-9,27,0,17,33,"TNNP",0
"1095",2017-02-07,2017,2,7,-11.1,-19.1,-15.1,33.1,0,0.6,56,"TNNP",0
"1096",2017-02-08,2017,2,8,-0.3,-21.7,-11,29,0,7.1,52,"TNNP",0
"1097",2017-02-09,2017,2,9,1.3,-7,-2.9,20.9,0,2.1,50,"TNNP",0
"1098",2017-02-10,2017,2,10,6.8,-9.5,-1.4,19.4,0,11.3,51,"TNNP",0
"1099",2017-02-11,2017,2,11,-5.9,-16,-11,29,0,0,48,"TNNP",0
"1100",2017-02-12,2017,2,12,-5.4,-17.2,-11.3,29.3,0,0.7,47,"TNNP",0
"1101",2017-02-13,2017,2,13,-4.6,-15.4,-10,28,0,0,47,"TNNP",0
"1102",2017-02-14,2017,2,14,-2.1,-4.8,-3.5,21.5,0,34.1,46,"TNNP",0
"1103",2017-02-15,2017,2,15,-1,-3.4,-2.2,20.2,0,17.1,78,"TNNP",0
"1104",2017-02-16,2017,2,16,0.1,-3.6,-1.8,19.8,0,4.2,75,"TNNP",0
"1105",2017-02-17,2017,2,17,0.5,-3.4,-1.5,19.5,0,0,76,"TNNP",0
"1106",2017-02-18,2017,2,18,0.8,-4.9,-2.1,20.1,0,0,73,"TNNP",0
"1107",2017-02-19,2017,2,19,1.6,-4.3,-1.4,19.4,0,5.5,70,"TNNP",0
"1108",2017-02-20,2017,2,20,-1.9,-4.5,-3.2,21.2,0,2.6,74,"TNNP",0
"1109",2017-02-21,2017,2,21,-3.8,-8.6,-6.2,24.2,0,0,73,"TNNP",0
"1110",2017-02-22,2017,2,22,0.2,-9.4,-4.6,22.6,0,0.6,71,"TNNP",0
"1111",2017-02-23,2017,2,23,3.7,-7.9,-2.1,20.1,0,0,69,"TNNP",0
"1112",2017-02-24,2017,2,24,4.8,-2.5,1.2,16.8,0,2.2,68,"TNNP",0
"1113",2017-02-25,2017,2,25,0,-3.2,-1.6,19.6,0,1.7,66,"TNNP",0
"1114",2017-02-26,2017,2,26,8.1,-1.2,3.5,14.5,0,2.7,62,"TNNP",0
"1115",2017-02-27,2017,2,27,0.3,-4.3,-2,20,0,0,51,"TNNP",0
"1116",2017-02-28,2017,2,28,-1.5,-10,-5.8,23.8,0,0.6,51,"TNNP",0
"1117",2017-03-01,2017,3,1,2,-11.8,-4.9,22.9,0,3.6,50,"TNNP",0
"1118",2017-03-02,2017,3,2,4.3,-2,1.2,16.8,0,5.1,49,"TNNP",0
"1119",2017-03-03,2017,3,3,1.5,-8.2,-3.4,21.4,0,0,47,"TNNP",0
"1120",2017-03-04,2017,3,4,-3.9,-12,-8,26,0,0.7,46,"TNNP",0
"1121",2017-03-05,2017,3,5,-0.9,-12,-6.5,24.5,0,4.7,50,"TNNP",0
"1122",2017-03-06,2017,3,6,1.8,-5.9,-2.1,20.1,0,2.8,50,"TNNP",0
"1123",2017-03-07,2017,3,7,2,-6.7,-2.4,20.4,0,0,48,"TNNP",0
"1124",2017-03-08,2017,3,8,5.3,-8,-1.4,19.4,0,0.6,47,"TNNP",0
"1125",2017-03-09,2017,3,9,7,-1.1,3,15,0,2.5,47,"TNNP",0
"1126",2017-03-10,2017,3,10,1.1,-8.2,-3.6,21.6,0,4.3,51,"TNNP",0
"1127",2017-03-11,2017,3,11,1.4,-13.6,-6.1,24.1,0,17.1,54,"TNNP",0
"1128",2017-03-12,2017,3,12,-6.8,-14.5,-10.7,28.7,0,0,56,"TNNP",0
"1129",2017-03-13,2017,3,13,0.5,-7.1,-3.3,21.3,0,0,55,"TNNP",0
"1130",2017-03-14,2017,3,14,1.2,-7.1,-3,21,0,0,54,"TNNP",0
"1131",2017-03-15,2017,3,15,5.5,-5.4,0.1,17.9,0,13.5,58,"TNNP",0
"1132",2017-03-16,2017,3,16,6.7,-1.8,2.5,15.5,0,0.6,51,"TNNP",0
"1133",2017-03-17,2017,3,17,3.2,-3.1,0.1,17.9,0,0,46,"TNNP",0
"1134",2017-03-18,2017,3,18,-2.6,-7.8,-5.2,23.2,0,1.2,47,"TNNP",0
"1135",2017-03-19,2017,3,19,5.5,-11,-2.8,20.8,0,0,46,"TNNP",0
"1136",2017-03-20,2017,3,20,-1.4,-4.2,-2.8,20.8,0,24.6,45,"TNNP",0
"1137",2017-03-21,2017,3,21,0.4,-3,-1.3,19.3,0,9.8,69,"TNNP",0
"1138",2017-03-22,2017,3,22,3.6,-2.8,0.4,17.6,0,6.6,58,"TNNP",0
"1139",2017-03-23,2017,3,23,2.4,-10.5,-4.1,22.1,0,10.9,65,"TNNP",0
"1140",2017-03-24,2017,3,24,-5.1,-15,-10.1,28.1,0,0,61,"TNNP",0
"1141",2017-03-25,2017,3,25,1,-15.2,-7.1,25.1,0,2.2,61,"TNNP",0
"1142",2017-03-26,2017,3,26,-6.7,-15,-10.9,28.9,0,0,61,"TNNP",0
"1143",2017-03-27,2017,3,27,-4.4,-16.1,-10.3,28.3,0,0,61,"TNNP",0
"1144",2017-03-28,2017,3,28,1.7,-8,-3.2,21.2,0,0,60,"TNNP",0
"1145",2017-03-29,2017,3,29,3.8,-3.4,0.2,17.8,0,0,58,"TNNP",0
"1146",2017-03-30,2017,3,30,0.1,-2.1,-1,19,0,11.9,55,"TNNP",0
"1147",2017-03-31,2017,3,31,0.3,-1.8,-0.8,18.8,0,43.1,62,"TNNP",0
"1148",2017-04-01,2017,4,1,-1.3,-4.2,-2.8,20.8,0,10.6,67,"TNNP",0
"1149",2017-04-02,2017,4,2,-2.1,-4.5,-3.3,21.3,0,0.8,69,"TNNP",0
"1150",2017-04-03,2017,4,3,-0.8,-2.7,-1.8,19.8,0,49.1,80,"TNNP",0
"1151",2017-04-04,2017,4,4,-1,-3.1,-2.1,20.1,0,13.7,87,"TNNP",0
"1152",2017-04-05,2017,4,5,-0.8,-6.2,-3.5,21.5,0,0,86,"TNNP",0
"1153",2017-04-06,2017,4,6,2,-7.5,-2.8,20.8,0,0,84,"TNNP",0
"1154",2017-04-07,2017,4,7,2.3,-4.2,-1,19,0,3.1,82,"TNNP",0
"1155",2017-04-08,2017,4,8,8.3,2.1,5.2,12.8,0,13.1,75,"TNNP",0.2
"1156",2017-04-09,2017,4,9,6.3,0.8,3.6,14.4,0,0.6,65,"TNNP",0.2
"1157",2017-04-10,2017,4,10,7.5,-1.3,3.1,14.9,0,0,60,"TNNP",0.2
"1158",2017-04-11,2017,4,11,9.7,-1.7,4,14,0,0,56,"TNNP",0.2
